Student_ID,Math,English,Science,Study_Hours,Attendance,Sleep_Hours,Mobile_Usage,Assignment_Score,Previous_Exam_Score,Performance,Risk_Level,Weak_Subject
255,-0.99,-0.8,-0.16,0.87,1.96,-1.44,-1.03,-0.29,0.63,Average,Low Risk,Math
256,-0.95,-1.13,0.02,0.39,-0.64,-0.79,1.39,-0.9,-1.22,Poor,Medium Risk,English
257,-1.33,1.7,-1.34,0.39,-1.55,1.82,-0.07,-1.36,-0.81,Poor,High Risk,Math
258,1.04,1.56,-1.53,1.83,1.12,1.17,0.9,1.02,1.05,Good,Low Risk,Science
259,0.94,1.13,-0.78,-1.06,1.96,0.52,-1.52,0.78,-1.5,Average,Low Risk,Science
260,-0.71,-0.9,-1.11,0.39,-1.55,1.82,-1.03,0.46,-1.32,Poor,High Risk,Science
261,0.52,1.09,1.34,0.87,-1.13,1.17,1.87,-0.01,1.56,Good,High Risk,Math
262,-0.29,-0.94,-0.54,0.87,-0.08,-0.79,0.9,-1.27,-0.62,Poor,Medium Risk,English
263,0.94,0.71,0.21,0.39,0.77,1.82,-0.07,-0.66,0.4,Average,Low Risk,Science
264,-0.19,-0.57,-0.96,-0.09,-0.22,-0.79,1.39,-0.62,-0.9,Poor,Medium Risk,Science
265,-1.37,-0.75,-1.34,-1.06,-1.41,-0.79,0.9,-0.24,-0.3,Poor,High Risk,Math
266,-1.47,0.43,-0.73,0.87,0.41,1.82,-0.55,-0.85,-1.04,Poor,Low Risk,Math
267,1.32,-0.57,0.78,1.35,1.19,0.52,1.39,1.48,-1.04,Average,Low Risk,English
268,1.18,1.65,0.59,1.83,-1.41,1.82,-0.55,0.97,1.46,Good,High Risk,Science
269,-0.57,-0.61,1.25,0.87,-0.64,1.82,0.42,1.34,1.37,Good,Medium Risk,English
270,0.85,1.28,-0.63,0.87,1.19,0.52,0.9,-0.71,-0.3,Average,Low Risk,Science
271,-0.81,-0.14,-0.4,0.87,-0.08,1.82,-1.03,-0.76,0.77,Average,Medium Risk,Math
272,-1.37,-0.85,0.97,-0.09,-0.57,-1.44,-0.07,-1.22,-1.18,Poor,Medium Risk,Math
273,0.85,0.8,1.3,-0.58,-0.78,-0.79,0.42,-0.06,0.35,Good,Medium Risk,English
274,0.23,-1.37,-1.34,-0.09,0.56,0.52,0.9,-0.71,0.03,Poor,Low Risk,English
275,1.6,0.52,0.54,0.87,0.91,-1.44,1.39,0.78,-1.41,Average,Low Risk,English
276,-1.33,-0.75,-1.06,-0.58,0.98,1.82,0.42,0.6,-1.5,Poor,Low Risk,Math
277,-0.38,0.38,-0.26,0.39,-1.06,-0.14,1.87,-1.22,1.7,Average,High Risk,Math
278,1.37,0.43,-1.48,1.35,-0.43,-1.44,-0.07,1.39,1.19,Good,Medium Risk,Science
279,-0.43,-1.56,-0.82,-0.09,-0.01,1.17,-1.03,-1.5,0.03,Poor,Medium Risk,English
280,-1.47,-0.52,-0.59,-1.06,-0.92,0.52,-1.52,-1.27,-0.81,Poor,High Risk,Math
281,0.85,0.76,0.83,0.87,1.75,-1.44,1.39,-0.48,-0.53,Average,Low Risk,English
282,-0.05,-1.08,1.58,0.39,1.47,-1.44,-0.55,1.72,1.05,Good,Low Risk,English
283,-0.57,1.28,0.31,-0.58,0.13,1.82,1.87,-0.8,0.77,Average,Medium Risk,Math
284,-1.56,-1.37,1.2,-0.09,0.34,0.52,-1.03,-0.43,-1.36,Poor,Low Risk,Math
285,1.65,0.1,-1.2,-1.54,-0.99,1.17,-0.07,0.83,1.37,Average,High Risk,Science
286,-0.81,1.65,1.72,1.83,0.06,0.52,0.42,0.08,1.7,Good,Medium Risk,Math
287,-0.43,0.76,-0.82,-1.54,-1.06,1.17,-1.03,-1.36,1.23,Average,High Risk,Science
288,-1.04,-1.51,-0.4,-0.58,-0.57,1.17,1.87,-0.06,-0.44,Poor,Medium Risk,English
289,0.38,-1.08,-0.82,-1.06,1.12,-0.79,-1.52,-0.52,-1.22,Poor,Low Risk,English
290,-1.37,-0.94,1.2,-0.09,-0.08,1.82,1.39,-1.13,-1.27,Poor,Medium Risk,Math
291,1.51,0.05,0.45,0.87,0.63,-0.14,1.87,0.88,-0.57,Average,Low Risk,English
292,0.28,1.61,0.26,-0.58,1.96,1.82,-1.52,1.62,-0.95,Good,Low Risk,Math
293,-1.14,-1.56,-1.2,-1.54,-0.43,1.17,-1.52,1.16,-1.5,Poor,High Risk,English
294,0.52,0.33,0.02,-1.54,-0.78,1.17,1.39,-1.5,0.21,Average,High Risk,Science
295,1.23,-0.75,0.17,-1.54,0.06,-1.44,1.39,0.27,1.09,Average,High Risk,English
296,1.32,-0.61,-1.39,-0.09,0.34,-0.79,-0.07,0.27,-1.27,Average,Low Risk,Science
297,-0.19,-0.47,-0.96,-0.58,-0.92,1.17,-1.03,-1.36,-0.11,Poor,High Risk,Science
298,-1.14,-0.05,1.39,0.87,0.84,1.82,-0.07,1.11,-1.46,Average,Low Risk,Math
299,-0.99,1.7,-0.12,1.35,0.34,-0.14,0.42,1.16,0.77,Average,Low Risk,Math
300,0.38,-1.56,-0.02,0.39,-1.2,-1.44,1.39,-1.41,-0.81,Poor,High Risk,English
301,0.28,-0.38,1.34,1.83,-0.29,0.52,1.87,-0.99,-1.41,Average,Medium Risk,English
302,-0.57,-1.46,-0.12,-0.58,-0.85,-1.44,-1.03,-1.46,0.21,Poor,Medium Risk,English
303,1.37,-0.14,0.54,0.39,-0.85,1.17,-1.03,-1.55,0.68,Average,Medium Risk,English
304,0.42,0.1,-1.34,1.83,1.26,1.17,0.9,-1.41,-1.5,Poor,Low Risk,Science
305,-1.42,-0.94,-0.54,-1.54,-1.55,-0.14,0.9,-1.18,-1.41,Poor,High Risk,Math
306,0.19,-0.47,1.11,1.35,1.05,-0.14,-1.52,-0.38,-0.95,Average,Low Risk,English
307,0.71,1.75,1.63,0.39,1.68,-0.79,-0.07,1.3,-0.71,Good,Low Risk,Math
308,0.61,0.52,0.54,0.87,1.19,0.52,-1.52,-0.57,0.17,Average,Low Risk,English
309,-0.14,1.46,-0.73,-1.54,1.96,-1.44,-1.52,1.48,1.33,Good,High Risk,Science
310,0.99,1.42,0.59,0.87,-1.41,0.52,0.42,0.27,-0.3,Good,High Risk,Science
311,-1.56,0.8,-1.34,0.39,1.54,1.82,-0.07,0.13,-1.27,Poor,Low Risk,Math
312,1.32,0.19,-1.44,0.39,1.33,-0.14,1.87,0.88,1.0,Average,Low Risk,Science
313,-0.66,0.76,1.06,0.87,1.89,0.52,0.42,-0.94,-0.11,Average,Low Risk,Math
314,-0.99,-1.08,-0.63,-1.06,0.7,-0.14,-1.52,-1.55,-1.5,Poor,Low Risk,English
315,1.27,1.42,-1.11,1.83,0.27,-0.79,-1.03,-0.99,1.51,Average,Low Risk,Science
316,0.23,-0.66,1.58,-1.06,1.54,1.82,0.9,0.64,0.86,Average,Low Risk,English
317,1.08,0.0,0.92,-0.09,-1.2,-1.44,0.42,1.02,-0.48,Average,High Risk,English
318,0.61,-1.08,0.07,1.83,0.2,1.82,0.9,-1.55,-1.27,Poor,Low Risk,English
319,-0.05,1.42,0.31,0.39,0.77,1.82,-0.07,-0.01,-1.04,Average,Low Risk,Math
320,-1.37,-0.42,-0.02,1.83,1.12,1.82,0.42,-1.08,-1.18,Poor,Low Risk,Math
321,-1.47,-1.32,-0.78,-0.58,-0.85,1.17,-1.03,-1.18,0.91,Poor,Medium Risk,Math
322,1.23,0.66,-0.4,-0.09,-1.06,1.82,-0.07,0.36,1.46,Good,High Risk,Science
323,-0.85,-0.99,0.21,-1.54,-0.85,1.17,-0.55,0.08,-0.25,Average,High Risk,English
324,0.19,-1.56,-1.25,0.39,-1.13,0.52,-1.03,-1.22,-0.71,Poor,High Risk,English
325,-0.38,-0.52,-1.53,1.83,-0.22,-0.79,-0.07,-1.46,-0.25,Poor,Medium Risk,Science
326,-0.99,0.33,0.17,-0.09,0.98,0.52,-0.55,-0.1,0.91,Average,Low Risk,Math
327,-1.56,-1.51,-1.2,-1.06,0.91,-1.44,1.39,1.3,-0.71,Poor,Low Risk,Math
328,1.37,0.0,-1.44,1.83,-1.2,1.17,-1.52,1.3,0.95,Average,High Risk,Science
329,0.94,1.42,-0.16,0.39,-0.99,-0.14,-1.52,1.44,-0.3,Good,High Risk,Science
330,1.23,1.13,-0.4,-0.09,0.2,1.17,0.42,1.44,1.42,Good,Low Risk,Science
331,-0.29,-0.66,0.5,1.35,0.06,0.52,-1.03,-1.55,-1.36,Poor,Medium Risk,English
332,1.46,0.1,-0.68,0.39,-0.85,-0.79,1.39,-1.13,-0.57,Average,Medium Risk,Science
333,-0.62,-0.52,0.12,-1.06,-1.2,-1.44,-1.52,-0.38,0.49,Average,High Risk,Math
334,0.28,-0.28,-0.73,0.87,-0.57,1.82,-1.03,1.62,0.95,Average,Medium Risk,Science
335,-0.76,-0.66,-1.15,0.87,0.41,-0.14,1.39,-1.13,0.58,Poor,Low Risk,Science
336,-0.43,1.28,-0.12,-1.06,-1.55,1.82,1.87,1.3,1.6,Good,High Risk,Math
337,-0.85,0.52,-0.07,-0.58,1.33,1.82,-1.52,1.44,0.21,Average,Low Risk,Math
338,0.04,0.24,0.87,-1.54,1.33,0.52,-1.52,-0.99,0.95,Average,High Risk,Math
339,-0.85,-0.14,-0.4,0.39,-1.13,0.52,1.87,0.5,0.07,Average,High Risk,Math
340,-1.33,-1.08,-0.73,-0.58,-1.41,-1.44,-1.52,0.04,-0.07,Poor,High Risk,Math
341,-0.14,0.8,0.68,-1.06,0.48,1.82,0.9,0.92,-0.39,Average,Low Risk,Math
342,-0.99,-1.41,-0.02,0.39,0.84,1.82,-0.07,-0.62,-1.08,Poor,Low Risk,English
343,-1.18,-0.05,-1.53,0.39,0.27,-1.44,-0.55,1.02,-1.5,Poor,Low Risk,Science
344,-0.66,-1.56,-1.29,1.35,-1.34,1.82,-0.55,-0.48,0.21,Poor,High Risk,English
345,-1.56,0.1,-0.68,-0.09,1.47,-0.14,0.42,1.62,0.49,Average,Low Risk,Math
346,1.46,-0.57,1.25,-0.09,0.48,-0.14,0.9,0.64,0.03,Good,Low Risk,English
347,0.38,1.75,1.16,-0.09,1.05,-1.44,-1.52,-0.34,1.23,Good,Low Risk,Math
348,-1.56,-1.23,-0.78,0.87,0.06,0.52,-1.03,0.5,-0.39,Poor,Medium Risk,Math
349,1.65,-0.09,1.39,1.35,0.2,1.17,-0.07,0.92,1.74,Good,Low Risk,English
350,-0.9,0.71,1.39,0.87,1.75,1.17,0.9,1.67,1.6,Good,Low Risk,Math
351,-1.04,-0.23,-1.39,-1.54,0.06,0.52,-1.52,-0.38,-0.25,Poor,High Risk,Science
352,-1.04,-0.42,-1.58,1.83,1.47,1.17,-0.55,0.36,-1.22,Poor,Low Risk,Science
353,-0.43,-0.38,-0.3,1.83,-0.57,1.82,-1.03,-0.66,-0.71,Average,Medium Risk,Math
354,1.6,1.65,1.58,0.39,1.33,-1.44,-0.07,1.02,-0.95,Good,Low Risk,Math
355,0.66,0.52,0.78,-1.54,-0.78,1.82,-0.07,1.06,1.05,Good,High Risk,English
356,1.27,0.43,-1.2,-1.06,0.06,1.82,0.42,-1.18,-0.39,Average,Medium Risk,Science
357,0.61,-0.19,-1.53,1.83,-0.71,-1.44,-1.52,1.34,1.46,Average,Medium Risk,Science
358,1.75,-0.09,1.48,-0.58,-1.2,-0.79,-1.52,0.92,0.07,Good,High Risk,English
359,0.75,0.71,0.07,-0.58,0.77,0.52,1.39,-0.2,1.46,Good,Low Risk,Science
360,-1.28,1.51,1.39,1.83,-0.85,-0.14,-1.03,1.72,1.74,Good,Medium Risk,Math
361,-0.95,-1.27,-1.29,-1.54,1.47,-0.14,-0.07,-0.62,-0.07,Poor,High Risk,English
362,-0.47,-1.46,-1.15,-0.09,0.06,-1.44,1.39,0.83,-1.08,Poor,Medium Risk,English
363,-0.38,0.05,-1.25,1.35,-0.71,1.82,0.42,-0.24,1.14,Average,Medium Risk,Science
364,-0.76,-0.28,-0.07,0.39,1.4,-0.14,1.87,-1.08,1.46,Average,Low Risk,Math
365,0.61,-1.27,-1.34,-1.54,-0.92,1.82,-0.07,-0.85,1.0,Average,High Risk,Science
366,0.19,-1.56,-1.06,0.87,-0.08,1.82,-0.55,-0.62,0.07,Average,Medium Risk,English
367,-1.37,-1.41,-0.07,0.39,0.56,-1.44,0.42,0.46,-1.18,Poor,Low Risk,English
368,0.9,1.56,-0.82,0.39,0.56,1.17,-1.52,0.92,1.74,Good,Low Risk,Science
369,0.42,-1.23,-0.63,1.35,1.26,-1.44,-1.52,-0.06,0.63,Average,Low Risk,English
370,0.23,-0.42,0.97,1.83,0.91,1.17,1.39,0.6,1.28,Average,Low Risk,English
371,-0.81,0.05,1.2,1.35,1.68,-0.14,-0.55,0.22,0.91,Average,Low Risk,Math
372,-0.71,1.28,0.73,-1.54,-0.78,-1.44,0.9,1.72,1.65,Good,High Risk,Math
373,1.13,0.71,1.67,0.87,-1.13,1.82,-1.52,0.5,1.65,Good,High Risk,English
374,1.32,-0.42,1.72,0.39,1.89,-0.79,1.87,-0.15,0.86,Good,Low Risk,English
375,1.27,0.76,1.06,0.87,0.63,-0.79,1.39,1.53,1.23,Good,Low Risk,English
376,0.19,-0.99,-0.59,-1.06,-1.48,0.52,-1.03,-1.5,-1.08,Poor,High Risk,English
377,-0.29,0.9,-0.92,1.83,1.05,1.82,-0.07,0.5,1.56,Average,Low Risk,Science
378,0.42,1.18,0.92,-0.58,0.7,-0.79,1.87,1.11,-0.44,Good,Low Risk,Math
379,0.19,0.0,-0.96,-1.54,0.77,-0.79,1.39,0.6,-0.71,Average,High Risk,Science
380,1.18,-0.85,0.78,0.39,-0.43,0.52,-1.03,1.3,1.33,Good,Medium Risk,English
381,1.7,0.76,0.5,-0.09,0.48,1.82,-1.03,1.2,-0.02,Good,Low Risk,Science
382,-0.38,-1.46,-0.92,-1.06,1.19,-0.14,0.42,-1.36,0.82,Poor,Low Risk,English
383,1.32,-0.94,0.73,-1.54,-0.78,-1.44,0.42,-0.43,1.19,Average,High Risk,English
384,-0.38,1.7,0.92,1.83,-0.99,0.52,1.39,0.69,0.03,Good,High Risk,Math
385,0.19,-0.85,-1.29,-0.58,1.33,1.82,-1.03,-1.46,-0.67,Poor,Low Risk,Science
386,-1.56,-0.14,-0.07,0.87,-0.15,-0.14,0.42,-1.13,-0.9,Poor,Medium Risk,Math
387,-0.43,-0.75,0.54,-0.09,0.98,-0.79,-1.03,-1.5,-1.22,Poor,Low Risk,English
388,1.75,1.28,0.68,-1.54,0.41,1.82,-1.52,0.78,0.44,Good,High Risk,Science
389,1.56,-0.33,-1.39,0.39,0.34,-1.44,1.87,-0.76,-0.81,Average,Low Risk,Science
390,-1.37,-1.23,-0.16,-0.09,-0.99,-1.44,1.39,-0.01,-1.32,Poor,High Risk,Math
391,-0.24,-1.37,-0.16,0.39,1.96,-0.14,-1.52,-0.71,-1.27,Poor,Low Risk,English
392,-1.14,-0.66,1.11,0.39,0.91,-0.14,0.9,-0.01,-0.9,Average,Low Risk,Math
393,1.04,0.66,0.54,-0.58,0.91,0.52,-1.03,-0.01,1.6,Good,Low Risk,Science
394,-0.76,0.28,-1.15,-0.09,1.33,-1.44,-0.55,0.13,-1.27,Average,Low Risk,Science
395,-1.28,1.13,-0.73,0.39,0.48,1.82,0.42,-1.27,-1.32,Poor,Low Risk,Math
396,-1.14,-1.23,-1.48,-0.09,-1.13,-1.44,-1.03,-0.94,-1.46,Poor,High Risk,Science
397,-1.14,-0.52,-1.25,0.87,-1.06,-1.44,0.42,-1.5,-1.13,Poor,High Risk,Science
398,-1.09,-1.32,-1.15,1.35,-1.41,-0.79,0.42,0.27,-0.99,Poor,High Risk,English
399,-0.52,0.57,1.58,-1.06,-0.64,-0.79,0.42,1.48,0.95,Good,Medium Risk,Math
400,-0.57,-1.56,-1.53,-0.58,0.77,-1.44,-1.52,0.83,-1.13,Poor,Low Risk,English
401,1.7,0.05,0.07,-0.58,1.61,0.52,-0.55,1.58,0.77,Good,Low Risk,English
402,0.99,-0.09,-1.2,-0.58,-0.43,1.17,-0.55,1.44,-1.18,Average,Medium Risk,Science
403,-0.38,-0.09,1.63,0.39,-1.27,0.52,-1.03,1.44,0.31,Good,High Risk,Math
404,-1.37,-0.38,1.53,-0.09,-0.43,1.17,0.42,-0.99,0.63,Average,Medium Risk,Math
405,-0.85,1.51,0.83,1.35,1.33,1.17,1.87,-0.9,-0.9,Average,Low Risk,Math
406,-0.99,-0.57,0.78,-1.06,0.56,1.82,-1.52,0.13,1.74,Average,Low Risk,Math
407,-0.81,1.7,1.72,1.83,0.27,-1.44,1.39,0.69,0.03,Good,Low Risk,Math
408,0.75,1.09,-1.25,0.87,0.06,-0.79,0.9,1.39,1.7,Good,Medium Risk,Science
409,-0.0,0.57,1.53,1.83,1.4,0.52,1.39,0.36,-0.48,Average,Low Risk,Math
410,1.75,1.18,1.53,1.35,1.19,1.82,-0.55,-1.36,-1.32,Average,Low Risk,English
411,0.23,-0.8,-0.07,1.35,-0.64,-0.79,-0.07,1.67,1.09,Average,Medium Risk,English
412,-0.66,-1.41,-1.06,0.87,0.56,1.82,0.9,0.32,-1.36,Poor,Low Risk,English
413,0.71,1.37,0.78,1.83,1.12,0.52,0.42,0.5,0.03,Good,Low Risk,Math
414,1.18,-0.38,0.92,0.87,1.26,1.17,1.87,1.06,1.37,Good,Low Risk,English
415,-0.9,0.85,0.12,1.83,-1.34,1.82,0.9,0.32,0.03,Average,High Risk,Math
416,1.42,0.1,-1.44,-1.06,-0.36,-0.14,0.9,-0.94,1.09,Average,Medium Risk,Science
417,-0.76,1.28,0.64,0.87,-1.34,0.52,-1.03,-0.99,-0.11,Average,High Risk,Math
418,1.6,1.37,0.31,-0.09,-0.5,1.82,-0.55,1.06,-0.76,Good,Medium Risk,Science
419,0.33,0.28,-1.58,0.39,0.98,-0.79,0.9,1.39,0.31,Average,Low Risk,Science
420,-0.85,1.56,1.63,-1.54,-0.01,-0.79,-1.52,0.6,0.35,Good,High Risk,Math
421,-0.66,-0.52,-0.73,0.39,0.98,-0.79,0.9,-0.48,-1.36,Poor,Low Risk,Science
422,0.52,-0.71,-0.45,-0.09,-1.13,1.82,-1.03,-1.41,-1.08,Poor,High Risk,English
423,0.99,0.57,1.2,-0.09,0.13,0.52,-1.03,1.67,0.4,Good,Medium Risk,English
424,1.6,0.47,1.53,-1.54,0.13,-0.14,1.87,0.27,-0.67,Good,High Risk,English
425,0.71,0.71,0.5,0.87,0.48,-0.14,-0.55,1.72,-0.62,Good,Low Risk,Science
426,1.42,0.24,-1.29,-0.58,-0.15,-1.44,-1.52,1.3,1.65,Good,Medium Risk,Science
427,-1.14,1.18,-0.96,1.35,0.56,0.52,1.87,-1.27,-1.32,Poor,Low Risk,Math
428,-1.04,0.1,-1.48,0.87,0.91,-0.79,0.9,-0.15,-1.04,Poor,Low Risk,Science
429,0.61,1.23,1.53,1.35,1.19,-0.79,-0.07,1.3,1.37,Good,Low Risk,Math
430,-0.71,-0.42,-1.39,1.35,-0.43,-0.79,-1.03,-1.32,0.49,Poor,Medium Risk,Science
431,0.33,1.56,1.2,-0.58,0.13,0.52,-0.07,1.2,1.05,Good,Medium Risk,Math
432,-1.14,1.09,-0.49,0.87,0.63,-0.79,1.87,0.27,-1.04,Average,Low Risk,Math
433,0.9,1.65,0.87,-0.09,-1.2,-0.14,1.87,0.64,1.51,Good,High Risk,Math
434,0.47,0.43,0.17,-1.54,-0.22,-0.14,0.9,0.83,1.51,Good,High Risk,Science
435,0.99,0.71,0.92,-1.06,1.68,-0.14,-0.55,1.44,-0.76,Good,Low Risk,English
436,1.37,-0.38,0.54,-0.09,-1.34,-0.14,0.9,0.18,-1.04,Average,High Risk,English
437,-0.38,-0.33,-0.92,-0.09,-1.13,-0.79,1.39,-1.41,-1.18,Poor,High Risk,Science
438,0.94,-0.28,0.54,-1.54,-1.27,-0.79,-1.52,1.58,0.44,Good,High Risk,English
439,0.99,0.66,-0.68,-0.09,0.27,1.17,1.87,0.36,-0.02,Average,Low Risk,Science
440,-0.76,-1.46,-0.87,-0.09,1.75,-1.44,1.39,-1.08,0.77,Poor,Low Risk,English
441,-0.43,-1.56,-1.48,1.35,-0.08,1.17,-1.03,0.32,-0.53,Poor,Medium Risk,English
442,-1.28,0.52,-0.82,-0.58,-0.99,-0.14,1.87,-0.62,-0.48,Average,High Risk,Math
443,-0.19,0.0,-0.21,0.87,-0.57,0.52,-1.03,1.2,-1.46,Average,Medium Risk,Math
444,1.37,0.47,0.02,0.39,-0.08,0.52,0.42,-0.01,1.74,Good,Medium Risk,Science
445,0.99,0.57,1.16,-0.58,-1.48,1.82,-1.03,1.11,-0.95,Good,High Risk,English
446,-1.04,1.09,1.06,0.39,-1.34,1.17,1.39,0.55,1.37,Good,High Risk,Math
447,-1.37,0.66,0.12,-0.09,0.7,-1.44,-0.07,1.02,-1.41,Average,Low Risk,Math
448,0.19,0.61,1.39,1.83,1.12,-0.14,-0.55,1.34,-0.48,Good,Low Risk,Math
449,-0.66,-1.13,-0.35,-0.09,-0.36,-0.14,-1.52,-1.27,-0.9,Poor,Medium Risk,English
450,-0.47,-0.94,-0.54,-1.54,1.12,1.82,-0.07,0.22,1.51,Average,High Risk,English
451,1.6,1.65,0.26,1.83,-0.57,-0.79,0.9,1.67,-0.95,Good,Medium Risk,Science
452,1.37,0.66,1.53,-0.09,-1.13,1.17,-1.03,0.5,1.74,Good,High Risk,English
453,-0.33,1.23,-0.16,1.83,0.91,-0.79,0.9,1.62,1.65,Good,Low Risk,Math
454,-0.14,0.43,1.63,-0.58,-0.57,1.82,-0.55,0.27,1.0,Good,Medium Risk,Math
455,-0.05,-1.37,-0.63,1.83,-0.43,1.17,-1.52,-1.36,-1.18,Poor,Medium Risk,English
456,-0.29,-1.27,-1.53,-0.58,-0.36,0.52,0.42,0.64,-1.27,Poor,Medium Risk,Science
457,-0.33,0.66,0.59,0.87,0.06,-0.79,1.39,0.5,1.65,Good,Medium Risk,Math
458,-1.28,0.99,1.48,-1.54,-0.36,-0.14,0.42,-0.38,0.44,Average,High Risk,Math
459,1.18,1.09,-0.78,-0.09,1.96,1.82,-0.55,0.36,1.56,Good,Low Risk,Science
460,1.75,0.24,0.78,-1.54,1.26,-1.44,0.42,1.39,-0.76,Good,High Risk,English
461,-1.33,0.19,-1.53,-0.58,0.48,-0.14,-0.07,-1.46,-0.11,Poor,Low Risk,Science
462,0.8,0.76,-0.78,0.87,-1.13,0.52,-1.03,1.67,-1.36,Average,High Risk,Science
463,-0.76,-0.28,0.26,-1.54,1.89,-0.14,0.42,-1.5,1.56,Average,High Risk,Math
464,-0.52,-1.13,0.21,0.39,-1.06,-1.44,0.42,-1.13,-0.76,Poor,High Risk,English
465,1.37,1.42,-0.02,-0.09,-0.36,1.17,-0.07,0.04,0.44,Good,Medium Risk,Science
466,1.32,1.42,1.16,0.39,1.47,1.82,-1.03,1.62,-1.32,Good,Low Risk,Science
467,-0.33,1.18,-0.26,0.87,-0.36,1.17,-0.55,0.46,-0.34,Average,Medium Risk,Math
468,-0.62,-1.32,-0.92,-0.09,-0.36,0.52,-0.55,-0.71,-1.32,Poor,Medium Risk,English
469,1.27,0.61,-0.73,-1.54,0.77,1.82,-1.52,0.69,1.46,Good,High Risk,Science
470,1.75,-0.47,0.78,1.35,1.54,-0.79,-1.52,1.11,0.91,Good,Low Risk,English
471,0.61,0.28,-0.73,0.87,-0.85,0.52,1.39,1.48,-1.5,Average,Medium Risk,Science
472,1.7,1.7,0.31,-1.06,-0.01,-0.14,-1.52,-1.46,1.51,Good,Medium Risk,Science
473,-1.56,-1.56,-1.2,1.83,1.82,1.82,-0.07,-0.2,0.44,Poor,Low Risk,Math
474,-0.38,-1.32,-0.45,-0.09,0.2,-0.14,0.42,-0.85,-1.32,Poor,Low Risk,English
475,-0.85,-1.56,-0.45,0.87,0.13,-1.44,-0.07,1.3,1.37,Average,Medium Risk,English
476,0.8,0.1,0.31,-1.54,-1.2,-0.14,-1.03,0.32,0.07,Average,High Risk,English
477,-0.76,0.66,-0.4,1.83,-0.5,1.17,1.39,-0.2,0.91,Average,Medium Risk,Math
478,-0.0,0.19,1.16,0.39,1.19,1.17,-1.52,0.6,-0.57,Average,Low Risk,Math
479,-0.81,0.43,-0.63,-0.09,-0.64,1.17,-0.55,-0.01,-0.57,Average,Medium Risk,Math
480,-1.42,0.99,-1.06,0.39,-0.57,0.52,0.9,-0.52,-1.36,Poor,Medium Risk,Math
481,0.66,-0.75,-1.34,-0.09,0.56,1.82,-0.55,-1.04,-0.71,Poor,Low Risk,Science
482,-0.95,-1.04,0.54,-1.06,-1.06,1.17,-0.55,-0.34,1.51,Average,High Risk,English
483,1.7,1.56,0.83,1.35,1.96,-0.14,0.42,-0.15,-0.16,Good,Low Risk,Science
484,-1.09,0.47,-1.11,-0.58,-1.13,1.82,1.87,-1.55,1.74,Average,High Risk,Math
485,0.19,1.37,0.4,0.39,-0.85,-1.44,-1.52,-0.76,0.03,Average,Medium Risk,Math
486,0.14,1.13,-0.16,0.39,0.84,0.52,1.87,0.22,0.12,Average,Low Risk,Science
487,1.23,0.05,0.5,-1.06,-0.92,-0.79,-0.55,1.16,1.42,Good,High Risk,English
488,1.23,0.61,1.53,-1.06,-0.43,1.17,1.87,1.62,0.31,Good,Medium Risk,English
489,-0.66,-1.32,1.72,-1.54,-0.15,0.52,-0.55,0.83,1.46,Average,High Risk,English
490,-0.57,-0.8,0.07,1.83,-1.55,1.82,1.39,-1.36,-1.46,Poor,High Risk,English
491,1.51,0.05,1.72,-1.06,-1.48,1.17,-0.07,-0.71,1.23,Good,High Risk,English
492,1.32,-1.23,0.02,-0.09,-0.92,-0.14,0.42,0.08,0.86,Average,High Risk,English
493,-0.71,-0.09,-1.11,-1.06,-0.43,-1.44,-0.55,-1.36,-0.25,Poor,Medium Risk,Science
494,1.18,1.37,0.73,0.87,0.98,-0.14,0.42,0.27,-0.62,Good,Low Risk,Science
495,0.56,0.8,1.16,-1.54,0.48,-0.79,1.87,0.08,0.63,Good,High Risk,Math
496,-0.95,-0.19,-1.39,1.83,0.56,1.17,-1.52,-0.76,-0.95,Poor,Low Risk,Science
497,-0.81,-0.57,-0.59,0.87,1.89,1.17,-0.55,-1.36,-0.99,Poor,Low Risk,Math
498,0.14,-0.05,-0.49,0.87,-1.2,1.82,-0.55,0.97,1.33,Average,High Risk,Science
499,-1.28,-0.57,0.54,0.87,0.56,0.52,-0.07,-1.5,-0.99,Poor,Low Risk,Math
500,-1.04,0.8,1.16,-0.09,1.89,1.17,-0.07,0.6,1.09,Average,Low Risk,Math
501,0.52,-1.04,-0.96,1.35,-0.57,0.52,0.42,0.74,0.72,Average,Medium Risk,English
502,-1.51,-1.04,-0.3,0.39,0.84,-1.44,0.42,-0.06,-0.48,Poor,Low Risk,Math
503,-0.47,0.24,-0.68,0.87,-0.92,1.82,-1.03,-0.9,-1.46,Poor,High Risk,Science
504,0.04,0.43,0.68,-1.54,1.96,0.52,0.42,1.53,1.65,Good,High Risk,Math
505,-0.81,1.75,1.3,-1.54,0.13,1.82,0.42,-0.29,0.95,Good,High Risk,Math
506,1.42,0.52,1.48,-0.09,-0.64,1.82,-1.03,1.2,-1.04,Good,Medium Risk,English
507,-1.51,1.28,-1.44,-0.09,-0.5,1.17,1.87,-1.46,0.58,Average,Medium Risk,Math
508,-1.28,-1.04,0.17,-1.06,0.77,-0.14,-0.55,-1.36,-1.13,Poor,Low Risk,Math
509,-1.23,-1.08,-1.58,1.83,-0.71,1.82,1.39,0.08,-1.13,Poor,Medium Risk,Science
